"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ASV1076"	"Height"	"Low"	"HeightLow"	-4.24744232947421	-0.264107367253027	1.8289099440037	0.0553605597867486	0.618094880692466	0.107656327993595	0.801930178263354	NA	"abundance"	185	17
"ASV1492"	"Height"	"Low"	"HeightLow"	-1.69304051859956	-0.264107367253027	0.307849849255602	0.0554685562684529	0.618094880692466	0.107860351802399	0.801930178263354	NA	"abundance"	185	7
"ASV772"	"nb_seq"	"nb_seq"	"nb_seq"	0.483811200910184	0	0.25277690923482	0.055622078314324	0.618503488482598	0.108150341032643	0.801930178263354	NA	"prevalence"	185	27
"ASV488"	"nb_seq"	"nb_seq"	"nb_seq"	-4.01889961849151	-1.24755702628068	0.188923376674722	0.055817380890914	0.619049616151228	0.0918046700356581	0.767061152338427	NA	"abundance"	185	12
"ASV182"	"nb_seq"	"nb_seq"	"nb_seq"	0.501582966462387	0	0.26236510962183	0.0559051041980516	0.619049616151228	0.108684827720708	0.8032073853506	NA	"prevalence"	185	18
"ASV369"	"nb_seq"	"nb_seq"	"nb_seq"	-0.117326385636023	-1.24755702628068	0.512660424712175	0.0561233929838547	0.620169350863347	0.00255771522934038	0.0958747688029031	NA	"abundance"	185	29
"ASV420"	"nb_seq"	"nb_seq"	"nb_seq"	-5.70322413484281	-1.24755702628068	2.2251439281999	0.0562950117907223	0.620769786267277	0.000360164970694521	0.0251838429508707	NA	"abundance"	185	37
"ASV1076"	"Height"	"Low"	"HeightLow"	1.84237567058575	0	0.967398463990742	0.0568497644542331	0.6242858988719	0.107656327993595	0.801930178263354	NA	"prevalence"	185	17
"ASV698"	"nb_seq"	"nb_seq"	"nb_seq"	0.571093130956923	0	0.29975122783392	0.0567510040954508	0.6242858988719	0.11028133172506	0.813352783270421	NA	"prevalence"	185	11
"ASV211"	"nb_seq"	"nb_seq"	"nb_seq"	0.451189944810961	0	0.237030369495845	0.0569738837068666	0.624353553748333	0.11070174398909	0.814800690575567	NA	"prevalence"	185	24
"ASV693"	"nb_seq"	"nb_seq"	"nb_seq"	-2.35069052867283	-1.24755702628068	0.460629145648907	0.0573470433718022	0.627144422658986	0.00644580009426643	0.159892992135531	NA	"abundance"	185	21
"ASV543"	"Height"	"Middle"	"HeightMiddle"	3.79646051021657	0	1.99880229813801	0.0575161481401582	0.627696849702799	0.0575161481401582	0.605755267683053	NA	"prevalence"	185	12
"ASV342"	"Height"	"Middle"	"HeightMiddle"	1.73824809671053	0	0.917095026496302	0.0580414231405158	0.632126034326646	0.112714039480855	0.827506702284622	NA	"prevalence"	185	21
"ASV1326"	"nb_seq"	"nb_seq"	"nb_seq"	0.0746498677141836	-1.24755702628068	0.545201322600445	0.0583789424230621	0.634496390647367	0.0520838634317925	0.568699481795789	NA	"abundance"	185	15
"ASV189"	"nb_seq"	"nb_seq"	"nb_seq"	0.545954220174402	0	0.2889443010674	0.0588276596449893	0.638063119878951	0.114194625750672	0.827506702284622	NA	"prevalence"	185	21
"ASV766"	"nb_seq"	"nb_seq"	"nb_seq"	0.592971040720558	0	0.314161963501642	0.0590972406013738	0.639676266877446	0.114701997356051	0.827506702284622	NA	"prevalence"	185	13
"ASV80"	"Height"	"Middle"	"HeightMiddle"	4.84967459581364	0.154451032434045	2.17560119208039	0.059841064424432	0.639876270704078	0.116101175857415	0.827506702284622	NA	"abundance"	185	18
"ASV1027"	"Height"	"Low"	"HeightLow"	2.15359273049303	0	1.14371303565571	0.0597026093352371	0.639876270704078	0.115840817109038	0.827506702284622	NA	"prevalence"	185	8
"ASV1224"	"nb_seq"	"nb_seq"	"nb_seq"	0.619876781003945	0	0.329291133703323	0.0597738358696164	0.639876270704078	0.115974760284665	0.827506702284622	NA	"prevalence"	185	13
"ASV1419"	"nb_seq"	"nb_seq"	"nb_seq"	0.683230851871069	0	0.362937559522502	0.0597678249747758	0.639876270704078	0.115963457047336	0.827506702284622	NA	"prevalence"	185	7
"ASV541"	"Height"	"Low"	"HeightLow"	2.15359273049303	0	1.14371303565571	0.0597026093352371	0.639876270704078	0.115840817109038	0.827506702284622	NA	"prevalence"	185	7
"ASV962"	"Height"	"Low"	"HeightLow"	2.15359273049303	0	1.14371303565571	0.0597026093352371	0.639876270704078	0.115840817109038	0.827506702284622	NA	"prevalence"	185	8
"ASV1335"	"nb_seq"	"nb_seq"	"nb_seq"	0.663950659480909	0	0.352997047563765	0.0599860964800704	0.64013388844559	0.0599860964800704	0.61929740521006	NA	"prevalence"	185	10
"ASV383"	"nb_seq"	"nb_seq"	"nb_seq"	0.86307350600583	0	0.459381775679933	0.0602756649564583	0.641929767836084	0.0602756649564583	0.61929740521006	NA	"prevalence"	185	5
"ASV723"	"nb_seq"	"nb_seq"	"nb_seq"	0.634201595551744	0	0.337764112856871	0.0604295435928204	0.642276253487547	0.117207357446804	0.827506702284622	NA	"prevalence"	185	12
"ASV639"	"Height"	"Middle"	"HeightMiddle"	-1.82933482550386	0.154451032434045	0.83831069697548	0.0608560433480689	0.644222074882658	0.118008628684156	0.831549174216261	NA	"abundance"	185	11
"ASV1335"	"Height"	"Middle"	"HeightMiddle"	3.45831570466028	0	1.84408862900836	0.0607442836964834	0.644222074882658	0.0607442836964834	0.61929740521006	NA	"prevalence"	185	10
"ASV1171"	"nb_seq"	"nb_seq"	"nb_seq"	-3.77750392707295	-1.24755702628068	0.852292161082934	0.0613746613872561	0.648415334775941	0.118982473714112	0.835174274950793	NA	"abundance"	185	10
"ASV748"	"nb_seq"	"nb_seq"	"nb_seq"	-6.13247095735194	-1.24755702628068	1.26550121347494	0.0618856055788521	0.652510976750726	0.119941382979843	0.838667054835979	NA	"abundance"	185	8
"ASV1658"	"Height"	"Low"	"HeightLow"	2.59751007610204	-0.264107367253027	0.223268771301909	0.0623280150455428	0.655869152357968	0.120771248631568	0.842848867609178	NA	"abundance"	185	5
"ASV1247"	"Height"	"Low"	"HeightLow"	3.5214266890397	0	1.89398240916354	0.0629887263392874	0.65889195358468	0.0629887263392874	0.627471257451093	NA	"prevalence"	185	7
"ASV1557"	"nb_seq"	"nb_seq"	"nb_seq"	0.643545903123781	0	0.345801995554051	0.0627407507285494	0.65889195358468	0.121545099655117	0.845005702382418	NA	"prevalence"	185	8
"ASV607"	"nb_seq"	"nb_seq"	"nb_seq"	0.85892524572951	0	0.461786127995744	0.0628845922341842	0.65889195358468	0.0628845922341842	0.627471257451093	NA	"prevalence"	185	7
"ASV1370"	"nb_seq"	"nb_seq"	"nb_seq"	0.640843564385205	0	0.345770887465404	0.0638284433716889	0.666358877251182	0.123582816560125	0.852746720793068	NA	"prevalence"	185	7
"ASV1259"	"nb_seq"	"nb_seq"	"nb_seq"	1.06834795987255	0	0.577230407594537	0.0641958574739759	0.667111186517024	0.0641958574739759	0.637749010315236	NA	"prevalence"	185	6
"ASV233"	"nb_seq"	"nb_seq"	"nb_seq"	0.586224286219695	0	0.316836471108671	0.0642786142308109	0.667111186517024	0.124425488214188	0.854902067545225	NA	"prevalence"	185	14
"ASV79"	"nb_seq"	"nb_seq"	"nb_seq"	0.639889013694985	0	0.345778250388014	0.064230540848515	0.667111186517024	0.124335519319337	0.854902067545225	NA	"prevalence"	185	8
"ASV310"	"Height"	"Middle"	"HeightMiddle"	3.1318198330314	0.154451032434045	1.24569405674024	0.0644654859988226	0.667741325619899	0.124775173112581	0.854902067545225	NA	"abundance"	185	18
"ASV1076"	"Height"	"Middle"	"HeightMiddle"	-3.66126487451628	0.154451032434045	1.82868652218733	0.0647830972797065	0.668415075831358	0.125369344866261	0.854902067545225	NA	"abundance"	185	17
"ASV205"	"Height"	"Low"	"HeightLow"	5.62867162160639	-0.264107367253027	0.57499841127144	0.064735754407417	0.668415075831358	0.125280790916137	0.854902067545225	NA	"abundance"	185	6
"ASV1204"	"nb_seq"	"nb_seq"	"nb_seq"	0.279625355413288	-1.24755702628068	0.0352283937946994	0.065191096032442	0.671316092022793	0.126132313062973	0.854902067545225	NA	"abundance"	185	6
"ASV118"	"Height"	"Low"	"HeightLow"	3.28629094286716	0	1.78403180449844	0.0654665938682477	0.672844041445894	0.0654665938682477	0.641607911873177	NA	"prevalence"	185	11
"ASV564"	"Height"	"Low"	"HeightLow"	-5.80965609102904	-0.264107367253027	1.48948242486089	0.0658984488321375	0.674662455838498	0.127454292105793	0.861283737645096	NA	"abundance"	185	7
"ASV612"	"nb_seq"	"nb_seq"	"nb_seq"	-0.242350444810286	-1.24755702628068	0.488537809626805	0.0657895400985257	0.674662455838498	0.000302735147065248	0.0224641835659029	NA	"abundance"	185	33
"ASV133"	"Height"	"Middle"	"HeightMiddle"	-1.87698619874562	0.154451032434045	0.102631729551494	0.0673128295802293	0.679159101179865	0.130094642134362	0.862802020460612	NA	"abundance"	185	5
"ASV494"	"Height"	"Low"	"HeightLow"	-2.83456425384703	-0.264107367253027	1.28484342770736	0.0671886090953804	0.679159101179865	0.129862908998589	0.862802020460612	NA	"abundance"	185	28
"ASV704"	"nb_seq"	"nb_seq"	"nb_seq"	-2.93322408990506	-1.24755702628068	0.579665790031737	0.0669263007987358	0.679159101179865	0.00783622414158291	0.182076385370235	NA	"abundance"	185	13
"ASV1253"	"nb_seq"	"nb_seq"	"nb_seq"	0.732996051706773	0	0.40071144164436	0.0673641655241695	0.679159101179865	0.130190400251571	0.862802020460612	NA	"prevalence"	185	11
"ASV1633"	"nb_seq"	"nb_seq"	"nb_seq"	0.723983954131722	0	0.395189742777074	0.0669527984143475	0.679159101179865	0.0669527984143475	0.650118654211029	NA	"prevalence"	185	10
"ASV572"	"Height"	"Middle"	"HeightMiddle"	-1.81123603979379	0	0.988662662160207	0.0669505100119738	0.679159101179865	0.129418649233084	0.862802020460612	NA	"prevalence"	185	16
"ASV594"	"nb_seq"	"nb_seq"	"nb_seq"	0.77375520780961	0	0.422467732414751	0.0670239866121816	0.679159101179865	0.0670239866121816	0.650118654211029	NA	"prevalence"	185	6
"ASV950"	"nb_seq"	"nb_seq"	"nb_seq"	0.705369032346741	0	0.384510828188783	0.0665860107997831	0.679159101179865	0.0665860107997831	0.650118654211029	NA	"prevalence"	185	7
"ASV1005"	"nb_seq"	"nb_seq"	"nb_seq"	-3.16943040515092	-1.24755702628068	0.887835208693237	0.0703794982989636	0.679870882615213	0.135805722817113	0.862802020460612	NA	"abundance"	185	13
"ASV1110"	"nb_seq"	"nb_seq"	"nb_seq"	-0.308302324568943	-1.24755702628068	0.42218521594918	0.0699148668007837	0.679870882615213	0.0051977292075248	0.141958863303227	NA	"abundance"	185	16
"ASV1167"	"nb_seq"	"nb_seq"	"nb_seq"	3.29424169154334	-1.24755702628068	1.24041971074748	0.0681919776801947	0.679870882615213	0.0949436682831361	0.770569593476524	NA	"abundance"	185	7
"ASV1186"	"Height"	"Middle"	"HeightMiddle"	-2.70604876249863	0.154451032434045	1.14865622816413	0.0699250737738049	0.679870882615213	0.134960631605338	0.862802020460612	NA	"abundance"	185	15
"ASV1372"	"Height"	"Middle"	"HeightMiddle"	2.1234535044534	0.154451032434045	0.509866333006097	0.0682203951122586	0.679870882615213	0.131786767915245	0.862802020460612	NA	"abundance"	185	9
"ASV1380"	"Height"	"Low"	"HeightLow"	5.32771210628941	-0.264107367253027	2.02450329486592	0.0705498869212507	0.679870882615213	0.1361224872979	0.862802020460612	NA	"abundance"	185	10
"ASV333"	"Height"	"Low"	"HeightLow"	6.26636123802753	-0.264107367253027	2.67719651807927	0.0716232747881769	0.679870882615213	0.138116656084971	0.862802020460612	NA	"abundance"	185	9
"ASV390"	"Height"	"Middle"	"HeightMiddle"	-2.24557653828793	0.154451032434045	1.19436134087927	0.0685769733928279	0.679870882615213	0.132451145505935	0.862802020460612	NA	"abundance"	185	31
"ASV468"	"Height"	"Middle"	"HeightMiddle"	3.45959802483592	0.154451032434045	1.54224996681825	0.0712075017664938	0.679870882615213	0.137344495225162	0.862802020460612	NA	"abundance"	185	21
"ASV494"	"Height"	"Middle"	"HeightMiddle"	-2.70837140840351	0.154451032434045	1.44380124266236	0.0694793707782679	0.679870882615213	0.134131358592792	0.862802020460612	NA	"abundance"	185	28
"ASV677"	"nb_seq"	"nb_seq"	"nb_seq"	-3.97868155725861	-1.24755702628068	1.10043608853486	0.0699249659599201	0.679870882615213	0.000821961080634645	0.0459792382951934	NA	"abundance"	185	14
"ASV729"	"Height"	"Middle"	"HeightMiddle"	-2.92292705293416	0.154451032434045	1.09873703071311	0.0699742570212107	0.679870882615213	0.135052117396751	0.862802020460612	NA	"abundance"	185	11
"ASV768"	"Height"	"Low"	"HeightLow"	2.91241695180417	-0.264107367253027	1.4395807046665	0.0712661338894665	0.679870882615213	0.137453405939382	0.862802020460612	NA	"abundance"	185	18
"ASV776"	"nb_seq"	"nb_seq"	"nb_seq"	3.9143230408862	-1.24755702628068	1.88156279029849	0.0716735221045322	0.679870882615213	0.138209950438195	0.862802020460612	NA	"abundance"	185	7
"ASV790"	"Height"	"Low"	"HeightLow"	-1.6920286280492	-0.264107367253027	0.738631961250457	0.0710868751818589	0.679870882615213	0.137120406540597	0.862802020460612	NA	"abundance"	185	29
"ASV832"	"Height"	"Middle"	"HeightMiddle"	2.86681553694595	0.154451032434045	0.955269598954884	0.0688471574945093	0.679870882615213	0.132954383893945	0.862802020460612	NA	"abundance"	185	13
"ASV95"	"Height"	"Low"	"HeightLow"	2.83853748328554	-0.264107367253027	1.6109001258996	0.0704368215690471	0.679870882615213	0.135912297305344	0.862802020460612	NA	"abundance"	185	37
"ASV1007"	"nb_seq"	"nb_seq"	"nb_seq"	0.527870446131909	0	0.291677901176615	0.0703311796333509	0.679870882615213	0.135715884438083	0.862802020460612	NA	"prevalence"	185	17
"ASV1073"	"Height"	"Low"	"HeightLow"	1.75189353411927	0	0.970541250274659	0.0710639482035457	0.679870882615213	0.137077811672815	0.862802020460612	NA	"prevalence"	185	12
"ASV109"	"Height"	"Middle"	"HeightMiddle"	1.44355640272102	0	0.798332238901215	0.0705730306478139	0.679870882615213	0.136165508640811	0.862802020460612	NA	"prevalence"	185	26
"ASV111"	"nb_seq"	"nb_seq"	"nb_seq"	0.894662870296607	0	0.492439645184944	0.0692482022852713	0.679870882615213	0.0692482022852713	0.666101755315467	NA	"prevalence"	185	3
"ASV1137"	"nb_seq"	"nb_seq"	"nb_seq"	0.753333656503668	0	0.417313517613364	0.0710436554042705	0.679870882615213	0.0710436554042705	0.674450994908427	NA	"prevalence"	185	6
"ASV1151"	"Height"	"Low"	"HeightLow"	1.75189353411927	0	0.970541250274659	0.0710639482035457	0.679870882615213	0.137077811672815	0.862802020460612	NA	"prevalence"	185	13
"ASV1246"	"Height"	"Low"	"HeightLow"	1.75677393656003	0	0.970608818303019	0.0703002648169515	0.679870882615213	0.135658402400569	0.862802020460612	NA	"prevalence"	185	13
"ASV1513"	"Height"	"Low"	"HeightLow"	1.74986685102047	0	0.970468274133116	0.0713700023581588	0.679870882615213	0.137646327479714	0.862802020460612	NA	"prevalence"	185	12
"ASV178"	"nb_seq"	"nb_seq"	"nb_seq"	0.449090066918087	0	0.248027061732469	0.0701951298764888	0.679870882615213	0.1354629034946	0.862802020460612	NA	"prevalence"	185	19
"ASV19"	"nb_seq"	"nb_seq"	"nb_seq"	0.438098363070137	0	0.240822763147686	0.0688849807890369	0.679870882615213	0.133024820999768	0.862802020460612	NA	"prevalence"	185	25
"ASV339"	"nb_seq"	"nb_seq"	"nb_seq"	0.496370247023872	0	0.272020613483919	0.0680384131507707	0.679870882615213	0.0218843742598395	0.343403418380621	NA	"prevalence"	185	13
"ASV492"	"nb_seq"	"nb_seq"	"nb_seq"	0.730075840503892	0	0.403312360480237	0.0702648523597714	0.679870882615213	0.0702648523597714	0.668803673246411	NA	"prevalence"	185	5
"ASV553"	"Height"	"Low"	"HeightLow"	1.40495490951013	0	0.772611416149784	0.0689954454882735	0.679870882615213	0.133230519478422	0.862802020460612	NA	"prevalence"	185	16
"ASV574"	"nb_seq"	"nb_seq"	"nb_seq"	0.592974351163719	0	0.329085856404708	0.0715637480056542	0.679870882615213	0.138006125982692	0.862802020460612	NA	"prevalence"	185	10
"ASV770"	"nb_seq"	"nb_seq"	"nb_seq"	0.504353713484226	0	0.278659954964747	0.0703073660474192	0.679870882615213	0.135671606374313	0.862802020460612	NA	"prevalence"	185	12
"ASV937"	"nb_seq"	"nb_seq"	"nb_seq"	0.661029851353554	0	0.362049677193859	0.0678805803113302	0.679870882615213	0.131153387439257	0.862802020460612	NA	"prevalence"	185	12
"ASV860"	"nb_seq"	"nb_seq"	"nb_seq"	0.562479631816552	0	0.312502032758406	0.0718727794489709	0.680541362474782	0.138579862472221	0.862802020460612	NA	"prevalence"	185	11
"ASV453"	"nb_seq"	"nb_seq"	"nb_seq"	-0.0711897087052773	-1.24755702628068	0.582368696569386	0.0724402136594774	0.684689376606453	0.000157824275365401	0.0157227829578209	NA	"abundance"	185	27
"ASV300"	"nb_seq"	"nb_seq"	"nb_seq"	0.492585188730263	0	0.274705441562699	0.0729506148489104	0.688284499813338	0.140579437490987	0.872264223066942	NA	"prevalence"	185	19
"ASV234"	"Height"	"Low"	"HeightLow"	1.83837533007478	-0.264107367253027	1.09617772439118	0.0737393028104343	0.689235217005112	0.1420411208419	0.873624049539198	NA	"abundance"	185	38
"ASV262"	"nb_seq"	"nb_seq"	"nb_seq"	0.059719940029269	-1.24755702628068	0.66150056617486	0.0733133823569936	0.689235217005112	0.000492782785079692	0.0319956822598172	NA	"abundance"	185	33
"ASV541"	"nb_seq"	"nb_seq"	"nb_seq"	1.7639327883157	-1.24755702628068	1.10254301815332	0.0733521325787226	0.689235217005112	0.00347906190053569	0.112945259556676	NA	"abundance"	185	7
"ASV828"	"Height"	"Low"	"HeightLow"	4.08873562493239	-0.264107367253027	1.9204383428711	0.0735569413843149	0.689235217005112	0.141703259142814	0.873624049539198	NA	"abundance"	185	19
"ASV264"	"nb_seq"	"nb_seq"	"nb_seq"	0.646950713152509	0	0.361900332131301	0.0738326786400716	0.689235217005112	0.142214092844975	0.873624049539198	NA	"prevalence"	185	7
"ASV990"	"Height"	"Low"	"HeightLow"	1.39363667601625	0	0.779261744977283	0.0737104678183755	0.689235217005112	0.141987702570747	0.873624049539198	NA	"prevalence"	185	18
"ASV1007"	"nb_seq"	"nb_seq"	"nb_seq"	0.0165780385676229	-1.24755702628068	0.541154039756501	0.0745632354569081	0.693019122542162	0.135715884438083	0.862802020460612	NA	"abundance"	185	17
"ASV1443"	"nb_seq"	"nb_seq"	"nb_seq"	0.619330111590637	0	0.347562727648635	0.0747617455075713	0.693019122542162	0.0747617455075713	0.695057577371496	NA	"prevalence"	185	16
"ASV539"	"Height"	"Middle"	"HeightMiddle"	-1.39388049994685	0	0.781988426778214	0.0746706212704257	0.693019122542162	0.14376554085994	0.876409326455809	NA	"prevalence"	185	19
"ASV7"	"nb_seq"	"nb_seq"	"nb_seq"	0.371407435889887	0	0.208373732423013	0.0746823869795885	0.693019122542162	0.143787315034208	0.876409326455809	NA	"prevalence"	185	43
"ASV1557"	"Height"	"Middle"	"HeightMiddle"	2.49569068548572	0.154451032434045	0.654013561696765	0.0751692934221587	0.695067769105673	0.144688164170731	0.877680782404055	NA	"abundance"	185	8
"ASV372"	"Height"	"Low"	"HeightLow"	6.59588739381025	-0.264107367253027	0.797047582286504	0.0754130356947598	0.695067769105673	0.14513894543682	0.877680782404055	NA	"abundance"	185	7
"ASV1706"	"nb_seq"	"nb_seq"	"nb_seq"	0.617130896421431	0	0.347216532174703	0.0755080232827815	0.695067769105673	0.14531458498549	0.877680782404055	NA	"prevalence"	185	5
"ASV783"	"nb_seq"	"nb_seq"	"nb_seq"	0.527285904884759	0	0.296581411493499	0.0754237068877314	0.695067769105673	0.145158678214776	0.877680782404055	NA	"prevalence"	185	13
"ASV1633"	"Height"	"Middle"	"HeightMiddle"	3.31882668019285	0	1.86836631097345	0.0756792862070102	0.695434829676571	0.0756792862070102	0.69663261936377	NA	"prevalence"	185	10
"ASV1030"	"nb_seq"	"nb_seq"	"nb_seq"	0.616371078908484	0	0.347202868249414	0.0758570036525306	0.695859827266629	0.145959722301921	0.878658195844016	NA	"prevalence"	185	12
"ASV1120"	"nb_seq"	"nb_seq"	"nb_seq"	1.70131216736567	-1.24755702628068	0.32169477818057	0.0764881415093885	0.697943856993233	0.147125847227217	0.882755083363301	NA	"abundance"	185	4
"ASV52"	"nb_seq"	"nb_seq"	"nb_seq"	-0.103947516029375	-1.24755702628068	0.590039396772706	0.0766116344063987	0.697943856993233	0.00600475779728521	0.159367148546927	NA	"abundance"	185	29
"ASV148"	"nb_seq"	"nb_seq"	"nb_seq"	0.714290801904813	0	0.402958121044437	0.0762920338817138	0.697943856993233	0.0762920338817138	0.697976308948217	NA	"prevalence"	185	4
"ASV1586"	"nb_seq"	"nb_seq"	"nb_seq"	0.901354472784948	0	0.509008274850407	0.0765931098103241	0.697943856993233	0.0765931098103241	0.697976308948217	NA	"prevalence"	185	5
"ASV209"	"Height"	"Low"	"HeightLow"	-2.51295939939076	-0.264107367253027	1.14125692474445	0.0767952380323003	0.698414424235336	0.147692967480163	0.884327175979035	NA	"abundance"	185	24
"ASV96"	"Height"	"Middle"	"HeightMiddle"	0.892955606914855	0	0.506489583927724	0.0778956711813722	0.707207182783882	0.149723606773948	0.892596407219344	NA	"prevalence"	185	59
"ASV196"	"nb_seq"	"nb_seq"	"nb_seq"	0.895071471353127	0	0.508342157634554	0.0782780554078911	0.709461896017068	0.0782780554078911	0.709773090930404	NA	"prevalence"	185	2
"ASV702"	"Height"	"Middle"	"HeightMiddle"	1.90398024722275	0	1.08377282136457	0.0789506221446385	0.714334432498413	0.151668043552251	0.901208392098932	NA	"prevalence"	185	11
"ASV356"	"Height"	"Middle"	"HeightMiddle"	-1.45252428543144	0.154451032434045	0.860276094205658	0.07924568722866	0.715780584473204	0.152211495512977	0.902840126729504	NA	"abundance"	185	52
"ASV1518"	"nb_seq"	"nb_seq"	"nb_seq"	-11.0372934173317	-1.24755702628068	3.75359124671777	0.0799308651904	0.718297429607835	0.153472787170714	0.904677939515471	NA	"abundance"	185	9
"ASV797"	"Height"	"Middle"	"HeightMiddle"	-2.83653400871336	0.154451032434045	1.44882129612983	0.0799314540032146	0.718297429607835	0.153473870667361	0.904677939515471	NA	"abundance"	185	12
"ASV722"	"Height"	"Middle"	"HeightMiddle"	3.25644422089687	0	1.85948173904683	0.0799003723817143	0.718297429607835	0.0799003723817143	0.720609313895873	NA	"prevalence"	185	6
"ASV34"	"Height"	"Middle"	"HeightMiddle"	3.54694156737166	0.154451032434045	1.82872149095049	0.0800898915436847	0.718501349052073	0.15376539235989	0.904677939515471	NA	"abundance"	185	45
"ASV1036"	"nb_seq"	"nb_seq"	"nb_seq"	-4.95339874945716	-1.24755702628068	1.85410175647755	0.0814566064763478	0.71867752467513	0.156278034214053	0.906263050083408	NA	"abundance"	185	15
"ASV1321"	"nb_seq"	"nb_seq"	"nb_seq"	-0.276330831149938	-1.24755702628068	0.420381009447967	0.0815018860916314	0.71867752467513	0.0206254814250442	0.334795760988665	NA	"abundance"	185	12
"ASV1573"	"Height"	"Middle"	"HeightMiddle"	6.02438065439658	0.154451032434045	2.25751793252049	0.0809906153323152	0.71867752467513	0.155421750892723	0.906263050083408	NA	"abundance"	185	8
"ASV499"	"nb_seq"	"nb_seq"	"nb_seq"	0.284518201005701	-1.24755702628068	0.644871550796472	0.0817388758462929	0.71867752467513	0.15679650786797	0.906378541507058	NA	"abundance"	185	9
"ASV1028"	"Height"	"Low"	"HeightLow"	3.15278444968311	0	1.8060734430498	0.0808705999647891	0.71867752467513	0.0808705999647891	0.72324793334041	NA	"prevalence"	185	10
"ASV192"	"nb_seq"	"nb_seq"	"nb_seq"	0.604502020935865	0	0.347218527525031	0.0816863225628068	0.71867752467513	0.156699989831779	0.906378541507058	NA	"prevalence"	185	10
"ASV216"	"Height"	"Low"	"HeightLow"	1.43777524227809	0	0.824587286814074	0.0812236050516774	0.71867752467513	0.155849936085764	0.906263050083408	NA	"prevalence"	185	31
"ASV234"	"Height"	"Low"	"HeightLow"	1.17439327277941	0	0.672388478349691	0.0807068617126003	0.71867752467513	0.1420411208419	0.873624049539198	NA	"prevalence"	185	38
"ASV245"	"nb_seq"	"nb_seq"	"nb_seq"	0.735280265994594	0	0.421602113426196	0.0811565337741714	0.71867752467513	0.0811565337741714	0.72324793334041	NA	"prevalence"	185	4
"ASV637"	"nb_seq"	"nb_seq"	"nb_seq"	0.653828118224693	0	0.3745500724959	0.080874209595974	0.71867752467513	0.155207781414175	0.906263050083408	NA	"prevalence"	185	7
"ASV801"	"Height"	"Middle"	"HeightMiddle"	3.48917824070758	0	1.99653182879159	0.0805299117660208	0.71867752467513	0.0805299117660208	0.722979652299387	NA	"prevalence"	185	8
"ASV949"	"nb_seq"	"nb_seq"	"nb_seq"	0.735280265994594	0	0.421602113426196	0.0811565337741714	0.71867752467513	0.0811565337741714	0.72324793334041	NA	"prevalence"	185	4
"ASV989"	"nb_seq"	"nb_seq"	"nb_seq"	0.459138808099355	0	0.26397636219216	0.0819788630077869	0.71959224195724	0.157237192035524	0.907483222605026	NA	"prevalence"	185	25
"ASV1366"	"nb_seq"	"nb_seq"	"nb_seq"	0.520124925307267	0	0.299283158678219	0.0822280094615749	0.720584195496881	0.157694573383137	0.908680616198235	NA	"prevalence"	185	14
"ASV817"	"nb_seq"	"nb_seq"	"nb_seq"	0.627159758929396	0	0.361793201950008	0.0830111357781961	0.726244531692549	0.159131422893206	0.909617681796385	NA	"prevalence"	185	5
"ASV470"	"nb_seq"	"nb_seq"	"nb_seq"	-2.80346067073813	-1.24755702628068	0.735141505529368	0.0834330921747427	0.726728392564568	0.159905103479646	0.909617681796385	NA	"abundance"	185	13
"ASV1159"	"Height"	"Low"	"HeightLow"	-3.00061205422749	0	1.73360505429386	0.0834783417115544	0.726728392564568	0.0834783417115544	0.733726698495547	NA	"prevalence"	185	6
"ASV216"	"Height"	"Middle"	"HeightMiddle"	1.47414589723046	0	0.851533290351882	0.0834220742294689	0.726728392564568	0.0253415565378044	0.375203033381241	NA	"prevalence"	185	31
"ASV1258"	"nb_seq"	"nb_seq"	"nb_seq"	0.662935809673447	0	0.383460077338894	0.0838402142469031	0.728680220047386	0.0838402142469031	0.733726698495547	NA	"prevalence"	185	8
"ASV901"	"Height"	"Middle"	"HeightMiddle"	3.06492160342405	0.154451032434045	1.46618368994617	0.0844733392383417	0.731265260854767	0.161810933434607	0.914999306326955	NA	"abundance"	185	15
"ASV1020"	"nb_seq"	"nb_seq"	"nb_seq"	-0.997480549790845	0	0.578002161078216	0.0843944785456614	0.731265260854767	0.0843944785456614	0.733726698495547	NA	"prevalence"	185	14
"ASV570"	"nb_seq"	"nb_seq"	"nb_seq"	0.839185855940926	0	0.486523114390907	0.084552114045554	0.731265260854767	0.084552114045554	0.733726698495547	NA	"prevalence"	185	3
"ASV25"	"nb_seq"	"nb_seq"	"nb_seq"	-2.70857519612298	-1.24755702628068	0.695212680648158	0.0854397841531913	0.736535468278244	0.043772915216331	0.51341393460187	NA	"abundance"	185	16
"ASV1336"	"nb_seq"	"nb_seq"	"nb_seq"	0.510261147525082	0	0.29659418909347	0.0853594479609278	0.736535468278244	0.163432660565661	0.922734710895566	NA	"prevalence"	185	12
"ASV488"	"Height"	"Middle"	"HeightMiddle"	2.7136192385402	0.154451032434045	0.290409739684544	0.0858297875233318	0.737495235975642	0.164292822620363	0.924719354562912	NA	"abundance"	185	12
